fighter_id,name,record,height_in,reach_in,stance,dob
5b03b61f9d90125e,Morgan Charriere,21-12-1,68,69,Orthodox,1995-10-26
5b2325cd70dbe2ea,Talita Bernardo,6-4-0,64,68,Orthodox,1987-03-04
5b2d7906aa894274,Mike Massenzio,13-9-0,74,73,Southpaw,1982-11-01
5b407acfe0ef9b76,Nick Osipczak,6-3-0,74,76,Orthodox,1984-12-30
5b43d68174b6e2ab,Losene Keita,16-2-0,67,72,Orthodox,1997-12-30
5b5307450405abf0,Rick Story,19-9-0,69,71,Southpaw,1984-08-28
5b5b9c6f6f270369,Kristof Midoux,6-10-0,73,,Orthodox,1974-07-30
5b86d491d63890c5,Ludovit Klein,24-5-1,67,72,Southpaw,1995-02-22
5b8ba8f5512893b1,Matt Sayles,8-4-0,67,68,Orthodox,1994-02-21
5bb0a618ad03ac64,Jay Hieron,23-7-0,72,75,Orthodox,1976-07-29
5bd533d50c8e7b8a,Chris Haseman,20-17-0,71,,Orthodox,1969-06-02
5be86bb2f78fef2f,Jason Lambert,26-13-0,75,75,Orthodox,1975-06-03
5bf31a46becc1204,Michael Trizano,11-3-0,71,71,Orthodox,1991-12-31
5c10da56d712ac9c,Khusein Askhabov,23-1-0,68,69,Orthodox,1995-02-13
5c126c6aac3ef364,Poliana Botelho,8-5-0,68,67,Orthodox,1988-12-15
5c1ca0c72b599a3c,Rafael Cavalcante,12-7-0 (1 NC),73,74,Orthodox,1980-04-14
5c2ce761399dc9c5,Marcin Bandel,15-7-0,70,,Orthodox,1989-10-10
5c637af9472ae7cc,Jamey-Lyn Horth,9-3-0,67,66,Orthodox,1990-03-30
5c84f673b7bb7c15,Cameron Smotherman,12-7-0,69,69,Orthodox,1997-09-17
5ca158b1cc9cb242,Jason Godsey,16-16-0,74,,Orthodox,1964-01-01
5cafbc97dba2e797,Robert McDaniel,28-10-0,75,75,Southpaw,1983-05-03
5cdf5339728f580d,Felipe dos Santos,8-3-0 (1 NC),67,70,Orthodox,2000-09-11
5d1b7e3dd9e11074,Manel Kape,23-7-0,65,68,Southpaw,1993-11-14
5d495dec23d7c68e,Francis Marshall,10-3-0,69,72,Orthodox,1999-03-03
5d7bdab5e03e3216,CB Dollaway,17-9-0,74,76,Orthodox,1983-08-10
5d7c18191b8aa432,Zach Light,9-11-0,68,,Orthodox,1974-02-06
5d8006587d6a6711,Isaac Thomson,9-3-0,70,69,,2002-05-03
5da33b8fbfa5ee95,William Knight,11-5-0,70,73,Orthodox,1988-04-03
5dd180c8b3196786,Gloria de Paula,6-5-0,65,67,Orthodox,1995-06-10
5df17b3620145578,Cole Escovedo,17-9-0,67,72,Orthodox,1981-08-30
5dfe71ade71f3a4b,Rosi Sexton,13-5-0,63,,Orthodox,1977-07-16
5e4eec08896c9423,Corey Anderson,14-5-0,75,79,Orthodox,1989-09-22
5e6294b37bbef029,Stephanie Egger,8-5-0,66,68,Orthodox,1988-08-12
5e84a859c6a82288,Michel Quinones,8-3-0,70,73,Orthodox,1984-12-22
5e9ca8dd7d783a75,Alden Coria,13-3-0 (1 NC),68,67,Orthodox,1998-04-24
5ea918ea81b7dee2,Yao Zhikui,2-4-0,65,64,Orthodox,1991-02-07
5eb50529a8418b77,Gabe Green,12-5-0,70,73,Switch,1993-05-02
5ec591b78349ba7e,Christian Rodriguez,13-4-0,67,71,Orthodox,1997-12-17
5eedbf1e9601be35,Brock Larson,42-10-0,71,71,Southpaw,1977-08-23
5ef0088c1b19beeb,Bryan Caraway,21-9-0,68,68,Orthodox,1984-08-04
5ef94841c4bc3f86,Edgar Chairez,14-6-0 (1 NC),67,71,Orthodox,1996-01-27
5f04e3d58d9ce982,Yves Edwards,42-22-1 (1 NC),69,73,Southpaw,1976-09-30
5f179af5fffeb9f6,Cortney Casey,10-10-0,67,67,Orthodox,1987-05-05
5f2f0da6fd6a84fd,Andrei Semenov,34-9-2,72,,Orthodox,1977-06-17
5f3805dda9661cba,Jason Witt,19-9-0,70,70,Orthodox,1986-11-07
5f3da9a9610d8969,Cameron Else,10-6-0,69,71,Switch,1987-04-27
5f6038bcdb95e3e4,John Kolosci,15-9-0,71,,Orthodox,1974-11-26
5f61780fe5e9b6d0,Andre Petroski,13-6-0,72,73,Switch,1991-06-12
5f6f049d54728e88,Andre Ewell,17-9-0,68,75,Southpaw,1988-01-21
5f87a5c00b3d17ed,Dennis Siver,23-11-0 (1 NC),66,70,Orthodox,1979-01-13
5f99b2bafb10305f,Daron Cruickshank,18-10-0 (1 NC),68,72,Switch,1985-06-11
5fa2974cbd18e05c,John Castaneda,21-8-1,66,71,Switch,1991-12-18
5fceb45939fc0c8a,Tom Niinimaki,22-8-1,69,69,Orthodox,1982-07-25
60029bcf496bd707,Soa Palelei,22-5-0,76,81,Orthodox,1977-07-12
6014d25e73b669c9,Keiichiro Yamamiya,45-35-10,71,,Southpaw,1972-07-12
60193e707634e560,Montse Rendon,7-2-0,68,68,Orthodox,1989-03-16
601964f9654f911a,Tony Gravely,23-9-0,65,69,Orthodox,1991-09-28
601cf40c09090853,Josh Stuart,1-4-0,69,,,
60425d07ef4b91a7,Kyler Phillips,12-5-0,68,72,Orthodox,1995-06-12
6085ceb59087514b,Steve Lopez,13-6-1,71,,Orthodox,1984-07-30
60884f31ead1609c,Jonathan Wiezorek,11-2-0,75,,Southpaw,1978-02-10
60a42bf82447c919,Jake Hadley,11-4-0,67,70,Southpaw,1996-08-03
60ba33c3f555a7a3,Josh Grispi,14-5-0,71,74,Orthodox,1988-10-14
60c72f7459827881,Julio Paulino,23-5-0,72,,Orthodox,1975-12-04
6142edbd477d20c9,Dakota Hope,11-2-0,66,68,,1997-01-29
61fb8098ccf81c7f,Antonio Arroyo,9-5-0,75,73,Orthodox,1989-07-01
621a6c59f88a44fe,Matt Hughes,45-9-0,69,73,Switch,1973-10-13
6224e8d0a34264eb,Edward Faaloloto,2-5-0,,70,Orthodox,1984-07-15
622f015c81a9b13a,Travis Lutter,10-6-0,71,75,Orthodox,1973-05-12
6256b2b1562cb8e1,James Vick,13-5-0,75,76,Orthodox,1987-02-23
62918a2118de08b2,Tom Murphy,8-0-0,74,,Southpaw,1974-11-19
6291ac0a3726732f,Pete Williams,12-6-0,75,,Orthodox,1975-07-10
62f7097c04311193,Niklas Stolze,12-6-0,73,74,Switch,1992-12-28
633a45d131192ffe,Kajan Johnson,23-13-1,71,75,Orthodox,1984-04-21
634bb0de2eb043b4,Cristiane Justino,21-2-0 (1 NC),68,68,Orthodox,1985-07-09
634e2fb70bde3fd5,Holly Holm,15-7-0 (1 NC),68,69,Southpaw,1981-10-17
6370c1c1e12723d5,Marcin Prachnio,17-9-0,75,73,Orthodox,1988-07-14
637bd06c32219f0b,Jacob Kilburn,8-4-0,69,72,Orthodox,1995-06-28
638cfec7ec559d6e,Brandon Thatch,11-5-0,74,74,Switch,1985-07-11
63b65af1c5cb02cb,Ken Shamrock,28-17-2,73,72,Orthodox,1964-02-11
63def5a5662a6917,Junior Dos Santos,21-9-0,76,77,Orthodox,1984-01-30
63eedfcc73071d41,Lance Gibson,4-5-0,69,,Orthodox,1970-11-20
640a0f838f057a81,Lerryan Douglas,14-5-0,69,72,Orthodox,1995-04-27
641ca2c2ed91b93c,Zygimantas Ramaska,9-3-0,71,71,Orthodox,1996-12-27
6420efac0578988b,Yoshiki Takahashi,30-27-3 (1 NC),71,,Southpaw,1969-03-13
64360e618823a8e4,Phillipe Nover,11-8-1,69,72,Orthodox,1984-02-03
6448e57a9533b7e4,Abner Lloveras,20-9-1,71,,,1982-09-04
64788ee44b062ded,Michinori Tanaka,11-3-0,65,67,Orthodox,1990-10-04
64959f90b6dd9759,Brock Jardine,12-6-0,71,,Orthodox,1985-07-10
64a50dad704d1d49,Edson Barboza,24-14-0,71,75,Orthodox,1986-01-21
64ad3e3b0efa30bb,Ivan Erslan,15-6-0 (1 NC),74,72,Orthodox,1991-11-15
64b12fe31be7560c,Eric Nolan,8-5-0,74,74,Orthodox,1997-09-13
64d47ef881a437a4,Cesar Almeida,7-3-0,73,74,Orthodox,1988-03-28
64facb6cc564262d,Punahele Soriano,13-4-0,71,72,Southpaw,1992-11-22
6506c1d34da9c013,Georges St-Pierre,26-2-0,71,76,Orthodox,1981-05-19
6546af7ab545b90c,Darren Uyenoyama,10-6-0,66,65,Orthodox,1979-10-15
654ae722109a0d31,Joe Duffy,16-5-0,70,73,Orthodox,1988-02-18
6551c64fbcd1a467,Ariane da Silva,17-11-0,66,67,Orthodox,1994-01-26
65578a75fa7900e3,Uriah Hall,18-11-0,72,79,Orthodox,1984-07-31
658c3465581ae46b,Pat Barry,8-7-0,71,74,Orthodox,1979-07-07
65adf3856c4d9256,Jafel Filho,17-5-0,67,68,Orthodox,1993-05-05
65cdf4ec31143d86,Vinicius Salvador,14-7-0,67,70,Southpaw,1996-07-24
65db4065e2bc107d,Darrius Flowers,13-8-1,69,71,Orthodox,1994-08-25
65ddc8a9ac4e8531,Keita Nakamura,34-10-2 (1 NC),71,73,Southpaw,1984-05-22
65f09bacd3957381,Cory Sandhagen,18-7-0,71,70,Switch,1992-04-20
663b76da637402c3,Victor Valimaki,18-10-0,72,,Orthodox,1981-12-17
668222c99c5c311d,Matt Lucas,15-3-0,73,,,1973-12-27
669970f7feba8ecd,Erin Blanchfield,14-2-0,64,66,Orthodox,1999-05-04
669a3cb6e394f515,Royce Alger,3-2-0,70,,Orthodox,1965-03-06
66ab58d0b3783607,Andrew Holbrook,12-3-0,71,70,Southpaw,1986-02-06
66e98b3bb5fc5250,Dan Moret,13-6-0,72,73,Southpaw,1986-11-21
672ef06fd9f41f7d,Marcelo Mello,1-0-0,67,,Southpaw,
673ea7dcc786b1b3,Bethe Correia,11-6-1,65,64,Orthodox,1983-06-22
6747ccd6d1acd266,Shamil Gaziev,14-3-0,76,78,Orthodox,1990-02-10
6751eacd16bd59bc,Josh Culibao,11-4-1,70,73,Orthodox,1994-05-24
6776260cb0aef647,Logan Clark,18-6-0,74,,Orthodox,1985-02-16
679a9054e2815943,Tomasz Drwal,21-5-1,73,76,Orthodox,1982-01-22
67a992d4cff22466,Ericka Almeida,7-3-0,66,,Orthodox,1989-03-05
67c1d46f4ed16f9e,Matt Schnell,17-11-0 (1 NC),68,70,Orthodox,1990-01-15
67f272324a030d00,Misha Cirkunov,15-9-0,75,77,Orthodox,1987-02-27
6803d4d6908354ac,Brad Morris,10-6-0,74,,Orthodox,1979-11-01
6809c31286b08d97,Tom Watson,17-9-0,73,73,Orthodox,1982-07-13
681399317dbf4701,Uros Medic,13-3-0,73,71,Southpaw,1993-04-25
683ea28a198936fe,Jay Cucciniello,8-1-0,67,,Orthodox,1986-07-23
684d3aee255a3d09,Gadzhi Omargadzhiev,13-2-0,73,71,Switch,1993-02-24
6859f67468ba8489,Kevin Randleman,17-16-0,70,,Orthodox,1971-08-10
687c15b2eddfaa63,Danilo Marques,11-4-0,78,77,Orthodox,1985-12-26
6888e31ce88f5b17,Steve Vigneault,12-6-0,70,,Orthodox,1978-02-14
68b8ebdfce9dbb61,Charalampos Grigoriou,8-5-0,67,67,Orthodox,1992-03-31
68c11c27d4d56572,Dominique Steele,14-9-0,70,74,Orthodox,1988-01-27
68c6cd5287b473a7,Dean Lister,13-7-0,73,75,Orthodox,1976-02-13
68c7ad953455c73f,Don Madge,9-3-1,72,72,Southpaw,1990-11-12
68d35296f566792b,Josiane Nunes,10-4-0,62,67,Southpaw,1993-12-23
68d4a891e5cf2029,Tracy Cortez,12-4-0,65,65,Orthodox,1993-12-10
68d76fd9ecf7431d,Luke Caudillo,17-17-0,67,,Orthodox,1980-11-30
68dd7b3783c19f9c,Shane Carwin,12-2-0,74,80,Orthodox,1975-01-04
68f6e96c5fa6e044,Jeremy Kennedy,11-1-0,71,71,Orthodox,1992-09-16
6902fcf0610dd303,Jakub Wiklacz,18-3-2,70,72,Orthodox,1996-09-10
69037fc7730e4225,Steven Nguyen,10-2-0,71,73,Switch,1993-05-19
6905d45bd71b50a9,Leo Kuntz,18-4-1,70,,Orthodox,1983-10-03
696002b59f09d73b,Joseph Sandoval,7-7-0,67,,Southpaw,1986-05-11
6967153c7edb4d87,Ozzy Diaz,10-4-0,76,79,Orthodox,1990-11-22
69888118d968ba52,Joshua Weems,11-3-0,68,69,Orthodox,1994-05-05
69898645d600abdb,Rodolfo Bellato,13-3-1 (1 NC),75,75,Orthodox,1996-02-05
69a400af4420cd6a,Andreas Stahl,10-4-0,71,,Orthodox,1988-05-20
69b69c0178c4004d,Antoni Hardonk,8-6-0,76,78,Orthodox,1976-02-05
69e8c632135af48b,Anying Wang,2-1-0,72,,Orthodox,1991-04-04
69f01b25dfabaf6b,Mads Burnell,9-3-0,68,69,Orthodox,1994-03-06
6a0b80a24f22e152,Ryan Parker,0-1-0,75,,Southpaw,
6a11e325aa60ad02,Jeff Hughes,10-4-0 (1 NC),74,77,Orthodox,1988-05-17
6a1901c62ab3870f,Jessica Andrade,26-15-0,61,62,Orthodox,1991-09-25
6a2f7c151031653d,Rafael Dos Anjos,32-17-0,68,70,Southpaw,1984-10-26
6a311920edd73c85,Max Gimenis,6-2-0,74,75,Orthodox,1993-04-14
6a740daf1b279661,Maycee Barber,15-3-0,65,65,Switch,1998-05-18
6a8928652fc01bee,Brandon Jenkins,15-9-0,72,71,Switch,1991-09-30
6a92caba39b64752,Terry Martin,23-11-0,68,71,Orthodox,1980-10-10
6a96ad1bc34fb113,Ismail Naurdiev,25-8-0,70,74,Orthodox,1996-08-18
6aa1cbc1466e9a0b,Marcio Cruz,8-3-0,76,,Orthodox,1978-04-24
6aae253467e8f9ce,Tafon Nchukwi,6-4-0,72,77,Orthodox,1994-10-14
6ac9bc2953c47345,Gerald Meerschaert,37-22-0,73,77,Southpaw,1987-12-18
6ad8e4296f7522d9,Igor Severino,8-1-0,67,69,Orthodox,2003-04-21
6ad9058b7c7898b0,Tony DeSouza,11-4-0,72,70,Southpaw,1974-07-26
6add18754930182b,Julius Walker,7-3-0,76,78,Orthodox,1999-07-16
6b0a6def604de298,Tommy McMillen,11-0-0,72,74,Orthodox,1997-12-15
6b453bc35a823c3f,Jack Della Maddalena,18-4-0,71,73,Switch,1996-09-10
6b56e94a59b7b134,Oban Elliott,12-4-0,72,72,Orthodox,1997-12-19
6b5b9be990774f0e,Maciej Jewtuszko,12-3-0,72,,Southpaw,1981-01-31
6b7bc7eaf2465387,Neil Wain,13-4-0,70,,Orthodox,
6b7c7460855dbbb9,Albert Duraev,16-5-0,71,75,Orthodox,1989-01-05
6bb1d2b714d4b3bc,Joey Gilbert,2-3-0,71,,Orthodox,1976-06-05
6bd02119599741a4,Pedro Munhoz,20-10-0 (2 NC),66,65,Orthodox,1986-09-07
6bf5a7d3e081ade2,Anthony Njokuani,16-12-0 (1 NC),73,75,Orthodox,1980-03-01
6c011be66326ad97,Bruno Korea,7-3-0,66,65,,1991-06-28
6c2030e0a143a94b,Chris Camozzi,24-13-0,74,75,Orthodox,1986-11-20
6c3b2525436cf5d4,Tom Nolan,11-1-0,75,73,Southpaw,2000-03-08
6c7020b859c7a3ce,Edimilson Souza,15-5-0,72,74,Orthodox,1984-10-17
6c7e25571490aa3b,George Sullivan,17-7-0 (1 NC),72,73,Orthodox,1981-03-13
6c8072b61c276e67,Jessica-Rose Clark,11-9-0 (1 NC),65,64,Orthodox,1987-11-28
6c9b66b43663f2f7,Viktoriia Dudakova,8-2-0,65,67,Orthodox,1999-01-26
6cadfd8f1d9e7685,Che Mills,16-10-0 (3 NC),73,76,Orthodox,1982-09-29
6cbb7661c3258617,Felix Lee Mitchell,2-7-0,,,Orthodox,
6ceff86fae4f6b3b,Jason DeLucia,33-21-1,71,,Southpaw,1969-07-24
6d1bffff14897645,Santiago Ponzinibbio,31-10-0,72,73,Orthodox,1986-09-26
6d35bf94f7d30241,Amir Albazi,17-3-0,65,68,Orthodox,1993-10-27
6d38e41efa47a72d,Jordan Vucenic,13-4-0,70,73,Orthodox,1996-03-02
6d48a2df51749d91,Antonio Trocoli,12-7-0 (1 NC),77,80,Orthodox,1990-12-06
6d4b63c767106d3a,Vicente Luque,24-12-1,71,75,Orthodox,1991-11-27
6d68c1afe954f121,Ode Osbourne,13-9-0 (2 NC),67,73,Southpaw,1992-01-09
6d7886b094b471ac,Sean Gannon,2-1-0,75,,Southpaw,
6da99156486ed6c2,Joshua Burkman,28-16-0 (1 NC),70,72,Orthodox,1980-04-10
6dd758d34da8d254,Ron Stallings,14-8-0 (1 NC),74,75,Southpaw,1983-01-25
6ded9184b2284645,Willie Gates,12-7-0,68,72,Orthodox,1987-01-21
6e00cfffd54653c4,Tyson Nam,21-14-1,67,68,Orthodox,1983-10-06
6e0273f9478be71e,Kenny Robertson,15-5-0,70,74,Orthodox,1984-02-14
6e02c318762f52f1,Alberta Cerra Leon,0-1-0,68,,,
6e0e977beb909837,Sung Bin Jo,9-1-0,72,72,Orthodox,1992-07-17
6e15f63b6c2e2c15,Brandon Royval,18-9-0,69,68,Southpaw,1992-08-16
6e344b71421103da,Magomed Gadzhiyasulov,9-1-0,74,75,Orthodox,1993-11-04
6e743a33d56bdaa4,Payton Talbott,11-1-0,70,70,Switch,1998-09-09
6e7506127408aa9e,Nadia Kassem,5-2-0,65,66,Southpaw,1995-11-15
6e7c758f5cdec01a,Paddy Holohan,12-2-1,70,69,Orthodox,1988-05-03
6e8349a0a0476d60,Imanol Rodriguez,7-0-0,64,64,Orthodox,1999-11-15
6e8f1bcdda94ff45,Ibo Aslan,14-4-0,75,77,Orthodox,1996-04-23
6e92eb1242b46636,Steve Montgomery,9-5-0,76,,Southpaw,1990-12-19
6e9f40c706f91f32,Nate Maness,16-3-0,70,72,Orthodox,1991-06-27
6eaec40f724852f4,Jessin Ayari,16-6-0,72,73,Orthodox,1992-05-31
6ebe96a116e79e52,John Allan,13-7-0 (1 NC),73,75,Orthodox,1993-02-22
6ece1d2ab1bed31d,Steve Judson,0-2-0,71,,Orthodox,
6eedb757f13b9978,Marwan Rahiki,9-0-0,68,72,Orthodox,2002-05-10
6ef58dabef8beb15,Josh Haynes,14-11-0,69,,Orthodox,1977-07-30
6ef65b6a152e49d5,Philip De Fries,12-6-0 (1 NC),77,79,Orthodox,1986-04-21
6f018c039b4d5d80,Jon Fitch,30-7-1 (1 NC),72,74,Orthodox,1978-02-24
6f242453c91a5af0,Dennis Bermudez,17-9-0,66,66,Orthodox,1986-12-13
6f4ec5aa3eced219,Zhu Kangjie,21-5-0 (1 NC),66,70,Orthodox,1996-01-16
6f7c616b98e18c29,Claudio Silva,14-4-0,71,71,Southpaw,1982-09-06
6f81b6de2557739a,Jacob Volkmann,19-7-0,69,71,Southpaw,1980-09-05
6fb1ba67bef41b37,Nik Lentz,30-12-2 (1 NC),68,68,Orthodox,1984-08-13
6fc506e1099afe20,Luan Lacerda,13-4-0,67,71,Orthodox,1993-01-07
6fd953151d981979,JJ Aldrich,15-7-0,65,67,Southpaw,1992-09-29
700a674c042b7a96,Cody Gibson,22-13-0,70,71,Orthodox,1987-09-11
701e057d63c124d9,Ian McCall,13-5-1,65,64,Orthodox,1984-05-07
7026eca45f65377b,Jared Gordon,21-9-0 (1 NC),69,68,Orthodox,1988-09-06
70380ccdc81915b8,Yadier del Valle,10-1-0,69,69,Southpaw,1996-07-29
706404da0775dcbc,Hugo Duarte,6-3-0,72,,Orthodox,1968-08-09
706f8e2b34e8e18b,Anton Kuivanen,24-10-0,68,72,Orthodox,1984-05-01
709fadb644ee3f51,Diyar Nurgozhay,11-2-0,74,74,Southpaw,1997-04-22
70d2329a92864fdb,Sabina Mazo,9-4-0,67,70,Orthodox,1997-03-25
70dd69b6a703257e,Daniil Donchenko,15-2-0,71,71,Orthodox,2001-08-04
70e1f8a821b72c8b,Jimmy Crute,14-4-2,74,74,Orthodox,1996-03-04
70fa1c64a2c439ef,Alen Amedovski,8-4-0,70,74,Orthodox,1988-04-06
70fc8214822b5a85,Shane Collins,8-0-0,69,71,Orthodox,2000-03-08
71002dbc1743b9a7,Felipe Arantes,18-10-1 (2 NC),68,73,Orthodox,1988-02-09
710d93f1508f7104,Stevie Lynch,5-2-0,70,,Orthodox,
710f0f8c5d5c9d41,Lucas Almeida,15-5-0,71,71,Orthodox,1991-01-31
71171fc96445bf65,Vitor Petrino,14-2-0,74,77,Orthodox,1997-08-28
712c4db78b9373d1,Joe Jordan,49-14-2,66,,Orthodox,1978-07-27
7138a15258dabf20,Bruna Brasil,11-7-1,66,65,Orthodox,1993-09-07
714e1e0681ddb703,Derrick Krantz,22-12-0,70,72,Orthodox,1988-01-13
71505842fb6455c3,Dustin Stoltzfus,16-8-0,72,75,Orthodox,1991-11-15
7195e2a932686f82,Nick Roehrick,7-1-0,74,,Orthodox,1987-07-06
71df36d6d8cf0d74,Kiichi Kunimoto,18-7-2 (1 NC),70,71,Orthodox,1981-05-01
71f048adbfed5b49,Sabah Homasi,11-8-0,72,72,Orthodox,1988-10-19
7215953cd5c6254d,Ross Pointon,6-17-0,68,,Orthodox,1980-02-18
723b64c0e9a8f348,Josias Musasa,8-2-0,68,74,Southpaw,1998-10-10
725a834930c2b5bf,Troy Mandaloniz,3-2-0,69,,Orthodox,1980-02-01
725b1abc9a39d873,AJ Fletcher,10-3-0,70,67,Switch,1997-02-18
7269329bd87eb479,Christophe Leninger,3-4-0,72,,Southpaw,
7279654c7674cd24,Klidson Abreu,15-4-0 (1 NC),72,74,Orthodox,1992-12-24
729d4bd5a6cd0a97,Lauren Murphy,16-7-0,65,67,Orthodox,1983-07-27
72c4b253d2f5ebf2,Roman Salazar,10-6-0 (1 NC),67,,Orthodox,1988-02-21
72db2a14ffa73ece,Mateusz Gamrot,26-4-0 (1 NC),70,70,Southpaw,1990-12-11
72e5e5a6edfa8223,Marcos Mariano,6-6-0,73,76,Switch,1986-10-12
72ea1984c52019b5,Saimon Oliveira,18-7-0,64,72,Orthodox,1991-04-21
72f890c5d421e705,Matheus Camilo,11-3-0,70,69,Orthodox,2001-01-02
72ffecf712673af1,Adam Milstead,8-4-0,75,76,Orthodox,1987-07-03
7339d340aa2889cb,Kyle Noke,22-10-1,73,76,Southpaw,1980-03-18
7342fcc41a4817fa,Ansar Chalangov,14-5-0,69,,Orthodox,1979-10-30
738acab0c6934dd8,Dmitri Stepanov,0-1-0,75,,Orthodox,
739fd4fbb5d862f4,Rizvan Kuniev,14-3-1 (1 NC),76,76,Orthodox,1992-03-10
73a78713bd899f4c,Allen Frye Jr.,6-1-0,77,80,Orthodox,1998-04-15
73c7cfa551289285,BJ Penn,16-14-2,69,70,Orthodox,1978-12-13
73e09f837f3b5ecc,Rogerio Nogueira,23-10-0,74,75,Southpaw,1976-06-02
73ef22f25d0f70e2,Romie Aram,7-1-0,70,,Orthodox,1977-12-02
7413b80dbb0f8f9f,Lucas Martins,19-3-0,72,72,Southpaw,1988-11-11
7447e9f28508106a,Mackenzie Dern,16-5-0,64,63,Orthodox,1993-03-24
744e098e065cfdbe,Ricardo Romero,11-3-0,72,76,Orthodox,1978-04-15
7450525c7ba032a0,Heath Herring,28-16-0 (1 NC),76,78,Orthodox,1978-03-02
745fa7b605f8e2da,Fatima Kline,10-1-0,66,67,Orthodox,2000-07-12
7478b7f959ba61f5,Elijah Smith,10-1-0,69,71,Orthodox,2002-09-05
74939a16c7b56f33,Juan Diaz,16-1-1,68,69,Orthodox,1998-06-03
749685d24e2cac50,Remco Pardoel,9-6-1 (2 NC),75,,Southpaw,1969-05-23
7498b3ac79a3b948,Taiyilake Nueraji,12-1-0 (1 NC),74,75,Southpaw,2001-01-12
749f572d1d3161fb,Khalil Rountree Jr.,15-7-0 (1 NC),73,76,Southpaw,1990-02-26
74d35fbc9c6a61bd,Alvaro Herrera Mendoza,9-6-0,72,74,Orthodox,1990-05-14
74f9448b97bf8bec,Da Woon Jung,15-6-1,76,78,Orthodox,1993-12-07
74fefd43f073cd2f,Joe Pardo,4-6-0,73,,Southpaw,
751de04455cfaac0,Calvin Kattar,23-10-0,71,72,Orthodox,1988-03-26
75353550928a7921,Muhammad Mokaev,13-0-0 (1 NC),67,70,Orthodox,2000-07-30
7559395ad833c074,Miranda Granger,7-3-0,67,68,Orthodox,1992-04-13
75a6a390fd5dca46,Juliana Lima,9-5-0,65,65,Orthodox,1982-03-15
75afb06215a07341,Dmitrii Smoliakov,9-3-0,74,74,Switch,1982-08-05
75bbd2206a15319f,Edwin DeWees,38-17-0 (1 NC),73,,Orthodox,1982-08-07
75e0d3cc2262b732,Shane Roller,11-7-0,70,72,Orthodox,1979-07-14
75e5fec9f72910ef,Gleison Tibau,33-14-0,70,71,Southpaw,1983-10-07
75f871836d41f90f,Justin McCully,11-5-2,73,73,Orthodox,1976-02-18
760a55d5b6098cbe,Carlos Candelario,8-3-0,68,68,Southpaw,1991-06-04
764342d39cdaa54a,Frank Camacho,22-10-0,70,73,Orthodox,1989-05-18
7649c4c95b824488,Josh Hendricks,19-11-0 (1 NC),74,,Southpaw,1976-08-28
764d39074a352e33,Thomas Petersen,11-5-0,73,74,Southpaw,1995-03-30
76729a829623e266,Henry Martinez,9-4-0,67,69,Southpaw,1983-08-07
7674b836ce0698a0,Yousri Belgaroui,10-3-0,78,79,Orthodox,1992-06-02
767755fd74662dbf,Khamzat Chimaev,15-1-0,74,75,Orthodox,1994-05-01
7691a80e6ca3e55b,Jon Madsen,8-2-0,72,72,Orthodox,1980-02-12
76984112f697631f,Leslie Smith,10-7-1,69,66,Orthodox,1982-08-17
76e2870ffafbe38f,Movsar Evloev,20-0-0,67,72,Orthodox,1994-02-11
76ee3d666c648f6b,Charles Byrd,10-7-0,70,73,Orthodox,1983-10-11
771b60ff889661c8,Mark Scanlon,9-2-0,69,,Orthodox,
77350fd0e6d1dba8,Lisa Ellis,15-11-0,64,,,1982-11-15
773f7feacf96153e,Benito Lopez,10-2-0,70,73,Switch,1994-04-06
775bad6d700d2302,David Roberts,5-8-0,73,,Orthodox,1975-11-15
776a58a67665a171,Nad Narimani,12-4-0,68,70,Orthodox,1987-04-14
776d4262c4da38bf,Pete Rodriguez,5-2-0,69,71,Switch,1996-11-13
7772b283d288dbe2,Guram Kutateladze,13-5-0,71,72,Orthodox,1992-01-08
777dea713da2441d,Valmir Lazaro,15-5-0,72,73,Orthodox,1985-08-15
77d7295d1b22c694,Alessio Di Chirico,13-7-0,72,74,Orthodox,1989-12-12
78114b7199cef90c,Urijah Faber,35-11-0,66,67,Orthodox,1979-05-14
7826923b47f8d72a,Paddy Pimblett,24-4-0,70,73,Orthodox,1995-01-03
782a2a17d3e38fdf,Keigo Kunihara,3-2-0,72,,Orthodox,
7832f2f62f04178f,Tucker Lutz,12-4-0,68,72,Orthodox,1994-07-12
784285b7ae7dd85f,Shane Campbell,14-6-0,72,71,Orthodox,1987-01-21
787bb1f087ccff8a,Ciryl Gane,14-2-0 (1 NC),76,81,Orthodox,1990-04-12
78863e4a28204a6b,Justin Frazier,10-3-0,72,75,Southpaw,1989-06-15
78a68f1dade6aaf7,Fabio Cherant,7-4-0,73,74,Southpaw,1994-11-25
78d48d3874dacafd,Azunna Anyanwu,14-5-0,73,,Orthodox,1981-08-05
78e501478a36a018,Khama Worthy,16-9-0,71,74,Orthodox,1986-10-15
78f485f851891d68,Journey Newson,10-5-0 (1 NC),65,67,Orthodox,1989-03-07
791c8437b341fba5,Joanderson Brito,19-5-1,68,72,Orthodox,1995-02-11
792be9a24df82ed6,Brandon Moreno,23-10-2,67,70,Orthodox,1993-12-07
79325a3c1a5c3bf4,Andreas Michailidis,13-6-0,72,76,Orthodox,1988-07-18
79899ecf62020f6d,Joe Stevenson,33-16-0,67,70,Orthodox,1982-06-15
798e48f9e7f6ba22,Carlos Hernandez,10-5-0,68,67,Orthodox,1993-10-25
