fight_id,rd_a,rd_b
ec659c4e19f62700,276.20,212.42
76726a66840ccfa4,283.43,206.49
82e713f037e37fe9,251.41,232.87
c7cbf6b47051fa7d,290.42,149.52
4228886e94a25a63,203.88,192.42
1574bb7476c9e556,231.97,173.47
d785f22c4cc99a3d,125.23,125.23
223f9a750428e1d0,99.20,166.52
5c827dd56a08f700,350.00,350.00
adc1038ed2e76391,287.44,175.53
f3e1c02ce14bccfe,212.27,237.04
203b3098d892c3b1,158.98,256.45
28255055879685bc,278.87,226.47
fe49ef11584415d0,184.46,113.82
ffea776913451b6d,144.29,89.93
9f4bc2063685211c,233.92,243.89
618b581f14a37e06,116.36,96.90
31e62d34abc3a762,350.00,226.09
e083c7ae1548e08a,205.84,243.53
1cde536c460b1a0e,248.96,271.87
d4d6c5ff6bef93ce,350.00,238.69
875304f54becda0e,290.56,187.20
0027e179b743c86c,194.48,283.47
d61a7b593218234b,184.33,133.85
27e421b97bf57d3d,247.94,265.14
0337fa731f5b02c1,115.00,103.00
6b07c3a9a95493cf,265.83,137.59
7685da6f627bd98f,159.79,114.17
66aa57912b5c5170,111.28,104.21
bd52e19f2fbefdde,247.57,290.37
39e6cba2480c6d82,101.08,157.33
c3ba8f1a4ddc0dc3,350.00,350.00
0c299ce3719d9ea2,283.48,287.00
632f6960544caa3c,266.23,290.42
b068a4ee6d842606,200.02,218.59
7259a1046143e632,234.78,201.87
22a243c5fba0fb46,151.33,240.20
9150344ed35f355d,171.32,206.59
55c6d02e838dc60f,254.69,350.00
fe5427398fd9d9dc,219.55,276.99
0eac602503b48b1a,209.04,213.13
1641d396e409a350,140.78,94.29
bc096e8ae14582ec,103.43,188.85
3845a6838fe00265,277.24,287.00
f9373ab59b7a853b,350.00,350.00
85dcf9425d3c4e56,246.97,107.12
8cf571afc2618df4,205.93,274.72
12c600dc64edb403,129.37,199.89
0c25bb24dbb63655,101.84,161.23
cc7afab68363e076,290.57,281.49
9eb92b670eebdcd4,163.05,197.98
634dbcef5111f939,146.77,165.38
bbebfc54abbb1d8b,136.81,156.99
8502afcf211973a9,350.00,350.00
e8d336f4465e6640,350.00,274.07
6e652cbaaa406598,350.00,350.00
a39d0adbeffe49de,219.22,248.39
439905344ee8035e,203.64,350.00
79e293137ef6421d,225.06,350.00
badc8c379cc2e6ff,350.00,350.00
ec0a1c09d1b113b8,282.73,135.71
fe9a58e79d54695b,350.00,290.38
63c08ecea35e8bee,274.44,290.50
b2bb725b17ab51b8,176.34,277.41
6a7892754af30685,135.84,105.98
642a8cc1195c5198,275.14,247.62
4785bf265d05d85f,150.74,177.51
bd246b9789f88e1c,150.44,245.82
2230a5dbc0907859,237.15,134.80
6b92396d42918366,189.88,256.48
c19f394f3c237789,158.82,201.16
2bcb878e9d02b8f7,165.89,109.33
e2b4130c7b1ff8bc,290.39,290.38
f22d193f3ab42bc5,132.88,135.02
f4717203e762d780,178.98,126.05
5965800d88e0677c,185.98,98.98
ab475a3a4487d6d3,290.39,290.39
71e123d40fff9edb,290.48,290.58
059dcd0b3b8e0a3f,248.63,214.03
0590fb4acc06fa93,248.88,251.32
48f23cc8cc5ad9a9,245.22,281.45
6b532f492e98d22f,202.43,290.51
591699203b264f6c,115.43,139.14
78f1457371e2ef6b,279.85,148.59
0c74e600ded0de97,144.28,350.00
ccbbf1ccd4513551,97.33,117.51
4669c07f3cc9e35f,120.71,137.92
6c2097664ac1bf16,130.37,202.63
398f4857f9692204,350.00,208.16
979269d4ab5784af,281.52,219.29
d1c4c06780cbd36e,290.39,290.41
8a39075a9ffaa971,217.36,206.77
e4549c57faca7a64,290.39,290.39
f208b79b0d78045b,200.47,237.88
43baf5b905686ebf,154.00,350.00
4f722e80eadb6d2f,237.12,145.26
418b6f692abe9e35,217.74,244.55
0fa31c9f7495810b,205.70,142.34
7ec24848cac6c5a1,164.95,125.06
57b986d06bde71c2,142.33,135.07
c13b2493018fc98b,283.55,290.46
49749ee78bc54a48,246.07,287.11
80551dceed42e7ab,290.46,254.81
00684df5ed23e6ca,248.64,215.76
97c302628f231da3,283.58,224.38
1e176413438fabd5,192.96,254.83
4702ef17c48bf1d1,350.00,245.79
093ca77f7f7219f6,217.77,273.41
14a40f30e0cb22c9,143.28,203.24
3b463d688d598a72,111.36,193.69
1caec47dc08613a7,176.71,135.40
7d60cb78ea70fae0,100.22,128.26
419d8143afbcd61c,194.99,222.28
3c3da227fbe36a28,350.00,350.00
0c36a08b1bf60f45,262.56,111.88
b34c608bdfa655e8,127.49,175.90
c2f0a53cd67e1736,113.73,134.55
6257627ba49e42ab,173.74,182.07
3a25be6438e3f94a,136.49,152.98
652a73f4bf7f1932,116.76,128.05
bee780601ad13583,102.29,139.70
318460613b6018e9,138.61,104.59
530fb0d1a26fc57a,170.87,114.04
0c5640433ba44a1b,350.00,290.58
109674a1ee00f55d,254.73,350.00
e54fe354981fe3e7,254.74,174.52
7af604e5aa43bb3b,350.00,350.00
d6c02b4bb64ff795,172.75,188.13
9968d308e97c6531,163.94,282.69
61d6b591430b6e25,350.00,281.36
d4a309663a4da799,143.45,169.56
6a9ea8e420a52a21,247.95,157.08
bf658320ccd69021,285.29,203.77
ff64fc34065565d0,125.10,115.11
8801fbb87bdedbe3,126.68,101.08
5a36c9362552e0dc,290.42,290.42
c39da8538d9c0321,283.50,290.51
3caa22209cb559b7,176.83,169.46
a7c04dc830923313,244.59,243.01
245009a9e1a0f60b,216.70,145.36
5b0fcecc55bebd5c,143.42,200.96
c611e81778c0b1fc,157.27,145.23
cad44cd2466fb68f,287.03,297.12
29c7cb102ddd7ec4,350.00,113.11
f930743af6564795,124.42,209.83
09f67db0cfaee022,154.92,121.40
97febb293c99e5a8,114.64,107.84
0452dd001f4adb6e,290.43,229.00
ac2887a0855a3266,209.84,281.37
b2b6cf87cde17136,242.18,270.82
c7bc785e99d3ee2a,290.53,290.43
47e8726b301f3f32,140.42,218.58
28c33e9353dac666,218.81,177.82
3b6dfd089301d16e,290.41,290.41
243e5e9b6678f303,290.43,234.15
dc93921bd9342341,155.72,105.18
fd776d7b554a85d0,303.16,210.00
93f1b09aa792405e,136.86,125.96
312c742e614f8993,290.35,238.30
08cbd4c521831adf,350.00,181.37
e00da416750f75a9,272.00,265.81
7045f8c1d5f6abff,256.57,241.55
cd7fd3f034717d3c,350.00,290.54
0b98d84a2795f7f8,204.25,232.27
447462bc8e540f10,267.43,290.38
951ccd0041bd1700,245.12,350.00
008d0158831dcbd4,195.20,350.00
c1322d09e8b6efca,228.92,105.51
2f0cbf0502173a79,219.79,290.42
913d6763b570d060,350.00,216.17
665e9a25c5d8c17f,350.00,350.00
babfd62f1d4a43a8,199.99,350.00
fd80d6d9f4e54387,257.27,350.00
72d6996a60856b5f,181.29,274.78
7ad6511fb5fb28a4,193.88,350.00
5b51610a9c8c88ef,240.40,221.51
87b0475688168a42,153.62,221.37
42d09ca167ecae07,168.41,96.76
b90eded8d6b65e8f,281.47,224.82
9f56b3c053c44060,204.47,204.58
8c8c2499d89da07c,267.02,290.44
2c5d329bdf182468,121.52,191.73
824368db1ed8191f,210.93,120.67
c4a7f7d8eb8fe484,101.64,144.03
a9d8ddb49dbe414b,229.10,136.68
4b997af9fb321123,168.53,190.36
4d3cbc7608c8958e,98.71,138.34
ecb4534c0066c5f3,122.55,123.89
70290140b6a8e038,167.82,129.53
96740aa476055413,269.53,245.68
b2eccc1b75633d3d,214.03,350.00
44e3a7b4f4c7d95d,176.73,133.22
c8ec30a470f08748,281.53,204.79
b823aa523c9618b5,247.79,176.03
8410fb6d495a2cc2,162.40,232.34
95233ca23cdb02e6,350.00,290.43
11aac355349ecc94,152.45,161.34
43b9e58ebf4a75ea,350.00,350.00
d4e3baff532df842,350.00,350.00
54a15700ab185420,161.63,111.42
c3b733bf084c2cd0,350.00,156.98
a16d8d0cc93372c4,290.51,175.38
5301d765d64f863e,209.48,224.32
3100a4e29da974ad,162.39,259.27
d447919ec1a9f34c,189.32,290.51
541e5c7a87712fc2,145.83,190.15
464133df9ca19865,207.09,230.82
b8019af428c064ef,185.62,253.73
ea967877dd4d6efb,129.19,138.32
fd984e8a9e25c927,274.75,234.74
c0e8095c91c39b06,135.37,159.77
3b83ec99accfd271,96.90,197.34
2e12db181792090f,217.48,350.00
9cbdbbc414d6dd83,350.00,170.56
3bb7210200d90d90,230.94,283.51
7e9cb0c322773157,278.76,350.00
b0cb6a1da8e0da81,201.60,226.58
486fbba33876da4b,224.16,151.16
976d2cc3d08ca814,285.91,232.29
979538ff8ae1ccd5,228.47,237.52
d45474993a750878,254.67,350.00
c7780ac294530c0d,287.93,210.95
0b8fdeeb626b4396,105.91,110.96
2e47823d38a5649b,95.19,122.54
c1bfbf5447f21f37,207.18,350.00
53efc226c8eaf768,253.78,220.70
23a75c0338d25abc,350.00,145.87
da7d7b4f20cd2af5,166.68,127.52
23fd9d50a99665fe,165.45,159.74
e8f499827178a321,143.98,157.88
6275b448b6c35f1f,106.12,119.75
cd55220a7b1378c4,137.20,178.09
bb56f4e502512ad0,108.55,137.61
c97e99ca5422f03b,119.48,231.91
05065fa2bc3693b4,188.85,236.63
f963d716384153ff,142.36,139.02
f7ffa11d592f4092,290.45,181.72
959de17703476f44,254.77,187.95
7c9830ee4835f757,143.27,224.23
72330020a732c635,246.77,215.26
2116affb9c8f193b,182.86,205.11
17daeb7e36e60cdf,101.02,135.80
0bf405dabb25251a,247.66,350.00
8baa6b8850262595,151.85,171.07
b0367c907cc549c0,119.86,126.23
480aca1906276700,350.00,350.00
431e7931d8be8b5d,350.00,350.00
aa62b8f58fc09790,108.90,144.76
60c62fb7bd17a8b3,187.04,221.37
503a9ac5679c9cf7,350.00,272.19
50d5a170516de2ad,290.46,278.88
b0c2442c5a7c509a,350.00,238.33
d757f19f3d34934b,234.27,276.70
92f27d13fc502d33,176.42,230.07
00dcad4611fc63fe,124.57,161.68
664e56d8a98e2b49,161.27,350.00
e2535e0753954514,217.14,350.00
bd6d144f5c0b6cab,202.83,197.09
9d72aaaf34e5b512,182.72,290.38
9900550cc697eef2,169.70,182.38
d4e98b827e3d6918,152.39,119.49
2ef16a5ff3710c92,141.46,150.35
22e5596f75d9d8e7,350.00,350.00
2d23ca9d8abc0c97,265.24,192.81
785dd27b03946f95,241.32,227.23
21d6db22c6089308,181.78,236.41
1bf7f647f309464e,163.40,142.29
3945b08be8d62861,285.01,100.42
20b70a226f1c13fb,252.21,283.47
961246a6d621ef40,218.12,290.35
870a98d6f943d9b7,135.53,217.48
499557c33e67deaf,111.05,129.70
2c01f4df404ff6ee,128.38,132.12
05e2832cd5ffb7a6,126.38,119.40
c43805df4f45b6e2,350.00,350.00
86afc59ec117c1ba,130.77,239.44
777df8b5e28f42ff,245.27,209.01
1b52b08f195581ad,208.39,176.99
52f0398eb74c139d,149.42,146.08
0449c55a8c24a59e,106.95,196.91
05d2534e0f2d5042,247.60,247.59
7e1ae27779ac6ba5,225.36,228.24
e0f8e1e8cbdd63da,110.71,165.26
6f5f4b256f643ffb,112.04,95.00
4496c2fa6aaccba6,125.54,161.60
74e86c7782cafe27,290.52,350.00
b82b243982fcb2ac,246.68,216.90
374508c76108d7fe,221.92,350.00
85e1b21ea88fe7e3,226.04,218.42
2ab47d509ee7dc6d,237.22,350.00
1c5bed46920ab3e1,141.64,184.04
e7e244a0bf244e61,129.63,133.22
26ac85fc4bee63a6,181.67,165.69
6712440cd01dffdb,155.34,163.19
34fd6ac116645ae6,162.93,110.36
2b3b6e96cea0f757,178.33,254.80
278cd1803ccc004f,175.84,132.37
fee873593f588437,350.00,235.37
32b030138bfd4f88,290.47,247.60
678db400f85ae15c,183.12,290.39
2615d94ab16380f9,191.35,192.19
7ab1cdfe3e540856,241.66,202.33
bdc1561ed4c6e22f,250.25,207.54
c43e99000f3c77b5,129.49,180.84
4b790d75c4bc694c,254.82,135.98
e2e23aee91e27847,103.17,99.38
f5de8b2c81e91129,157.59,123.01
43313a340ff0d2b5,290.42,350.00
cf3a93dd5460593c,122.55,207.64
2ad291d61792fd7d,281.49,173.65
3e39829aedc9346f,210.21,235.06
475a41d83edd47dd,252.17,275.68
665a35fcac41d277,247.77,245.98
a1569926652ebc36,184.31,218.53
2e0ae17a22a6f824,290.39,287.47
5ae114b3fdef6d2f,155.88,219.37
8d1559bbcea7e92a,184.24,196.65
e5461559114e30ff,350.00,350.00
d2198a7ae05b24c1,262.51,250.39
4ff0075d932d5b14,243.33,214.03
6d9f6f7004c791d5,199.79,205.57
b21e4b6c4126c782,111.39,99.64
dc4f7eaaa2c9d450,217.59,215.72
37c732554828dcc3,170.49,88.72
0339f66f18a3e0bf,203.01,132.48
f0b151cc6c91b259,207.44,232.00
a637cd1012af870f,233.04,172.95
3c6659f1b09760ba,200.32,250.12
2be2c9ddfbee0cd4,133.21,167.69
93c4b798134c71d4,102.06,111.24
15aced6a6a61df90,271.68,242.62
d20dc2d68305fc31,215.38,350.00
f281a6775bccb8df,213.20,268.04
d5149f02b1ee7dc6,206.28,290.39
f602cc168383432f,201.17,223.06
1dfbdd569585812f,162.74,135.74
77185ff8b4dade6a,148.44,183.32
0f85a1d9ce42d13e,211.91,204.56
98301c092f00cb01,170.82,114.69
766dc3c5592b4d0d,151.35,146.01
27a6a6d4e3f8be75,127.88,142.48
391d458db6dae33b,202.68,224.80
08af25ef4252b138,235.07,175.83
d6482fcb69b04904,192.25,243.40
84d89d2f36d07dc0,350.00,350.00
44502b8c5546fb12,350.00,350.00
f5eae75fc240aaa6,185.28,247.08
4339e30a856c1da8,256.61,130.89
2a702055a79d95a7,290.43,279.64
83b32e9300fec365,172.31,242.70
4e3611c9a9e20ff0,187.01,133.78
0cbeda449bc94af7,350.00,350.00
06c124a55f77a7a5,350.00,350.00
e8d087f822be7b02,195.03,159.82
34a39beb93225e2e,145.61,98.82
d3ccf71e68480007,121.99,143.98
5a79d4b9a8f8352f,274.56,350.00
7ac1c2f87b795742,290.51,243.78
3a932a4cacacc939,290.45,245.23
0f641756e99605ad,290.50,276.33
e8d3768f293a699b,216.36,290.42
85168b8d99f7ce42,201.01,243.79
3266f569a6246d90,187.33,258.23
a09bfdaa83d99efb,282.72,137.74
caef4f8801f39345,290.56,164.37
6ec62f8822843edf,111.24,271.72
982f4f96b6d0f346,111.92,145.28
8bfa9df5341c95c0,247.65,290.50
f2ac86cd3e863243,248.35,203.48
3e875e1625bbdfbd,350.00,350.00
3636ca71c557c5e8,194.46,290.58
5574c020655b435e,203.40,211.11
633fbb0894c002d2,209.77,242.04
1cc9816d18aa29d0,208.48,190.97
69aa797cef2e4782,135.39,117.68
3e6babcbd7b9d364,182.58,223.14
cc1993d02d28a3b9,273.05,238.47
045c298c72fe196a,152.11,103.32
d8fe965281e2e312,248.65,224.46
b22dbe21c21060b9,350.00,350.00
c5ce4f39269c842c,285.97,238.35
465707233fa9cf7c,169.20,122.50
a99c3328e25c51c7,103.39,283.58
1362ccc16713d404,350.00,350.00
ce82f34bc14f7af0,196.01,350.00
991680cd8d0b7900,102.67,105.25
c64c2ca5d4d2c7b8,128.46,115.73
1123fceef316106e,350.00,350.00
18292c8eb20ae045,98.05,123.78
d48f938269b8ed0b,145.32,244.83
064404b0aaf6f95d,187.91,134.34
5edfc539cc58a28d,277.67,161.96
fa2e2a035b36b9d6,191.80,171.88
01924e35b149b28f,215.90,215.54
0eab2845f901f8b6,247.64,350.00
c4fd59db24f978ec,122.51,212.00
3b321550c8b4aae6,120.16,96.33
8fe1859721e95ce3,98.59,156.46
f83c6bdd553b5851,153.27,173.78
ff389a4326fc9255,166.24,131.44
b302e12550278ffd,154.09,152.39
f7fd4b82e827c9c4,350.00,350.00
e1ec8774466db669,290.40,290.40
2f0bfdc3c325662d,290.40,210.50
b2857e799319f931,109.82,240.38
0ad5c6752e679de5,111.01,115.33
7c883cf0b5eedc59,163.51,210.79
b26ec098a5a57401,350.00,237.96
3fc9fea36fc7ec37,102.31,113.29
164f56eb25d6a9b4,114.31,147.55
95ead23dc0c73285,350.00,252.20
4942323a5d5a6594,98.39,114.78
1f0254eeb2025e4f,147.56,129.58
81f287d035190506,99.22,100.80
d5778494ce663d7f,246.01,228.10
b46b27222e62aec1,239.01,255.80
4fa02674b920ff0a,120.71,238.85
99a7172fb7438244,189.86,283.20
595557b808febe27,350.00,283.62
454861874ecc52d7,350.00,140.28
a19d619f1b9bee7b,152.60,216.45
5337461354f23b98,154.45,239.49
71499934c065fecb,264.43,134.77
050eb872a69c66bd,173.47,145.56
f2916c10b7ecfcee,133.79,108.10
f079cb2db8dbbf04,117.76,120.37
649b2db3709b07fe,210.49,350.00
18cdc16fc7ab7ce1,257.46,350.00
5afd44d1e567d2e8,210.27,350.00
2e0493171c4ee80f,184.79,183.36
52abce3a11b43b1d,173.81,121.91
cdf048ec9b917cfa,350.00,152.77
226c6a86f4f81122,220.40,350.00
f8ad660497e49187,112.00,105.27
a7adbceeff234b61,107.24,136.21
d0dc419dc7acb7e2,129.60,104.13
762de3b0b32ba937,121.69,116.78
3ce6f9eb59a1e149,255.44,147.06
c4938baf92d2dc31,204.17,133.86
318449b3f9346566,194.80,350.00
df8391ca39160d8c,282.68,231.78
15f48dd8cf8ae455,350.00,209.81
6066dc40bb3ce8db,136.79,247.31
6eb4b84c4b10854a,215.24,198.69
fa5244817650f401,171.07,164.19
7bb335510a749419,122.69,241.98
b810951e39a0af1b,179.30,198.34
44c6d87116bb3a10,242.18,107.91
d2591df4fa9cc44e,237.83,237.50
4ce0a62cdad7bf32,226.83,136.33
6c1dba8a3ba4f42e,144.13,151.15
4c7390e4d169f6ff,107.21,100.36
02ace8fdd83c6480,208.05,290.35
ee9173615ef4cfae,350.00,350.00
3760216f68f448b7,290.55,222.09
311156891c7bdf60,177.96,203.62
640dbb5a89c0aad6,166.38,350.00
d0a8304574e65ec9,123.07,194.15
d6e1205babf27a9d,109.48,166.70
45500515780758f0,290.40,350.00
98035e427b476717,123.89,168.07
37008594c087470c,140.34,183.12
a3935c950c40462b,107.35,155.60
3cbbf947fd0d2144,148.69,108.24
e508ba268cb295c0,290.48,198.81
cc4a23ed2cbc8aa4,232.87,350.00
5d000de6fa836f66,275.29,211.13
94d708a8a8fefdef,290.36,264.98
d373de3e072f7e57,290.82,350.00
014a3acf91ada8af,275.66,180.30
607d22f0b3db4f1f,188.99,193.16
b7653a82f4b07b1f,152.84,233.44
a06a3bc70d7c4264,119.36,126.04
3bd5dbc1598c409d,130.10,185.03
2f15a2ed6cd4711f,233.19,350.00
eadb215519406e92,156.76,171.74
214fa13c3f230259,97.90,201.94
0845e0f9e8d61b0f,350.00,350.00
4bf6b6904ec94421,279.99,350.00
a80579fe679d24e2,201.03,350.00
b29d4e0117776bb3,175.38,146.87
2af50cc7f34f6fc2,189.50,193.13
c82f9bc365ff1074,281.54,170.81
5bff1ece35abac7f,205.20,217.34
c959b92fb36220a3,290.74,246.44
dcf052ef89a66397,234.64,222.22
7c20284c4c2dc9d3,131.57,137.30
0d043ecaf5bbc3ae,229.87,204.74
b45d0e0d2bba01e9,152.33,116.94
0e9091311ca565ce,93.19,133.94
6ecd93dbbaba7e10,273.35,290.36
8295c37ad4b6187e,256.68,162.11
3f3b8dcd16dd7383,96.37,100.78
d3255f2b8ef2b559,118.36,181.61
49f83168974fb60f,218.45,225.63
90a5ddd6738605d9,195.56,125.20
e86f7b7f3a047d2a,202.74,172.44
ba2f3b9a12400aa0,185.21,273.51
0bdea30d7a7322f7,179.11,130.86
17c598d7841daae0,168.24,149.87
7ffd80b65b0ff942,175.00,214.23
4ace70bff9debdfb,95.76,143.66
95d46f7a7e72f91c,204.23,350.00
f7c9f7a6edca5299,100.91,189.03
d2105d00baa3e15e,210.80,197.31
aa92030dfd8b5d40,216.89,274.36
e3fb9146a7eaaa47,184.34,222.70
ee31f081cf576273,174.12,234.84
8bf419824ca91470,248.34,246.22
cf13dd810b2bd061,270.66,137.42
b33d1e693e3c9958,193.80,209.72
784a57385d0e87ff,189.72,197.04
a26db2cee9eab1f9,117.99,164.53
fb98219ce569b384,121.78,93.11
fcb225f454ebf1a1,350.00,350.00
a020b5b917c27bb8,270.11,350.00
42afd8c4fc85f485,163.12,183.06
3b5e1d6cbf9c8c9f,269.37,350.00
79884c0df84662b9,185.89,350.00
d1d7400c131ed40e,212.32,256.68
5aa7ecc6507841bd,193.86,248.65
1a0bf11582ae518b,243.37,350.00
26779cfb01372664,205.06,131.24
eb53ec8983cb2a95,235.95,350.00
9b79c05aa978c066,290.38,350.00
f4d9138ba502b7ec,159.26,102.48
5f6b8e48e7d3b66f,125.85,136.68
815fd4ebdc288e83,290.48,174.06
3daf1c5fb854e626,152.82,234.83
249b75a787dccfe6,149.39,123.49
8d9c71e110196262,290.46,268.34
110e1d794443b736,181.67,140.19
377c8eb085bb8e00,185.60,202.21
613a288e8819fead,142.15,141.67
43e416795dbd10e9,128.42,170.37
781b4b6951df64fe,161.70,350.00
28f5f50617f2b686,223.56,225.99
e5a88d0e816fd0f1,128.95,97.09
083a0283b7bc503b,159.13,127.53
c7e084949531a443,209.03,174.60
92049ba4483fc840,232.37,350.00
f519753cc38362d0,195.58,290.46
2c0ece9f70a62408,243.52,229.06
be0af5916c8e8e99,290.39,244.32
e3a45f48dbda99c3,160.99,210.73
43b416cf0c75dbd7,209.48,174.70
b65d0243d397802c,141.32,119.02
8b52a32f3644f493,111.38,142.44
20dda78057d17a5a,120.42,174.74
05c8aeb2806be99c,102.88,136.24
5a9804cad2335272,213.60,200.95
6ccf478dca83757e,192.68,247.40
d37ed975c2b70fd2,167.29,170.75
711fcf95370fa90b,191.80,195.77
7786b5fafee61c36,350.00,177.68
6d47170d069df8bb,193.78,254.76
97e895b7c2cb9db4,159.95,205.94
c5990f9767b16c48,278.57,290.58
61f80a1732d37288,170.20,196.20
692ceb2ac5fa4427,220.66,350.00
03b9922d777e430c,144.19,160.98
d480d01418ae0143,110.86,133.73
5838305c25a54ea1,141.71,104.70
958f3b45c132c3b7,277.25,231.21
bc6100e6dd239db7,185.98,350.00
375c2ecb6fe54cc6,135.35,158.40
040f227553de7838,140.04,233.34
65d777a16fce2be8,122.65,168.91
e99f92b92e90b228,168.63,99.86
9231cef371b89a46,96.29,99.48
93026e3763542c05,213.56,192.44
8ec7d82619bfb564,105.59,162.52
ee9e4f8523a484a6,350.00,197.35
80c4f70b7f7a1945,158.88,99.36
e27504d07ebbc441,126.48,129.78
969970fbe24945d0,350.00,270.12
6e093a1d4286dad6,157.36,187.26
5724a9cf463c8390,161.59,204.96
09b8253a30360429,221.59,350.00
f457d55f78d581f9,146.41,350.00
934718256f4d082c,181.12,190.91
6387fdb44c61ccdb,159.03,118.87
8d975de5d033ccde,138.59,135.87
313801a4262f1ea5,114.24,203.06
a78ccbb549d36ddd,108.01,205.93
b2c3f1783a0c8530,94.47,131.32
8d9b460143ae19bc,217.34,188.85
1cbb930fb77a3781,290.42,282.25
e640fd983577d349,206.81,273.65
5e794b8ef52c88cb,350.00,274.78
3e020d62796a7ce3,171.86,209.86
5b55a8e33199d71e,131.18,109.63
e06f96f3484ad74a,163.72,248.17
2c65d5d20cc893e4,133.31,182.71
db1be0ca226d3a2f,218.33,97.14
e86a77b69d50a834,117.35,171.87
c33cc8b85b9a202c,107.45,152.83
345b1bc51f0f5e86,115.57,135.81
9c884cbc3791bf60,181.46,118.60
812ff38f0ed409ca,92.52,154.39
f8b32aeb9b628d89,163.90,239.40
315b6e91a0239148,192.23,350.00
afd53c8033f6ee82,228.14,282.38
b2039609019496d9,196.27,166.07
4cf7792aef993be1,235.88,202.18
68a93f8eb34f3251,172.48,157.05
911e151d1907197d,256.48,350.00
2e11087e1a4f066b,222.31,167.99
fe6da751f2a4859a,229.24,199.81
c69c5830064fd591,179.28,282.82
ad61d042c43451a8,234.69,167.31
4b8c8ae61251ff83,96.16,104.37
75e21e2f5f3be42e,139.26,119.11
caf3ca7fc0195412,248.28,290.44
5cf03fdfe557803f,245.66,290.49
e71a155192ff2f6c,203.14,274.33
509519d82e906c0f,151.58,245.25
a815119606930378,219.95,191.92
95a0d706e1f4cfa2,226.80,290.49
5e13fbe15c887a33,128.19,284.80
d18b33bdd37f4683,238.70,106.74
d39010c3511fb972,205.31,177.38
420f4e4dc341eb57,164.16,350.00
9a984ea967886979,146.37,104.13
bb9020ac324fb706,227.78,96.71
b3b5bd50fa34342c,199.46,269.79
b319a24919106555,147.40,172.98
0c703bf17c04fee4,144.68,256.77
f990e8b2a08053db,350.00,350.00
9275134accfb1adc,290.44,143.01
36388dce4a8cc18f,105.85,290.49
6c4b3cca92fcb9c7,290.48,260.74
febbd4eb209b4579,229.50,107.50
1299f04f429bcc0e,350.00,98.73
f8b9b5ee3d4a8ac3,350.00,350.00
9fc85aef42733a16,350.00,350.00
6ab9d2d334f613c8,184.89,224.47
433e3fd8782b6e0e,97.79,130.13
7679c5ee3514e119,141.57,154.34
9d7a798f0c20c04a,102.08,93.88
d1aaef0d7f0c8e8b,213.37,290.44
c1f74805a4ff9396,128.31,153.40
8c2e4d3cc4b9e93a,136.98,105.21
96c93167c982c467,219.63,211.14
1a66e67add5d55ef,120.79,116.86
84c5035830ebb421,142.46,95.93
424221c96ee13ceb,146.90,130.35
83414cc83ec3f2ac,158.65,115.96
135760b07e1fb79b,174.25,165.87
0864112e968630ea,287.02,350.00
df661c70c40adf84,153.40,350.00
5b6451f3f83c719c,241.79,215.69
2d205cc1da2e7930,238.89,275.54
2ef96a4eb306fbb4,154.31,350.00
ee46c069ebe691ff,350.00,213.66
a2fe63d064567d14,168.77,232.62
bb0770ead53940f5,190.96,136.34
0fed8d8499eae01a,187.90,241.11
0f73ee9121ec7539,101.97,196.05
824fb74f5fc34218,122.26,350.00
08c6b88ac22717ed,133.69,144.28
43fbc59edc7dfa9f,290.43,350.00
435c93cb89016fd1,276.87,240.33
3aace29fcc65ec51,179.05,199.42
adb86e0206cba97d,176.64,350.00
e09d17f97d6fc6b8,238.99,191.02
1eb0491642f276ed,114.21,160.04
8167500af262bba5,152.61,187.14
5a09a7a3f2792d1a,247.79,223.35
9d2f46b677246e41,256.45,350.00
b1dee00c3052e65e,108.04,195.74
9e90800495c1d607,234.61,196.70
09c092dc766fa3f9,272.12,290.45
855338a9a68e4c9f,245.22,290.38
8b61a3acdfb007d9,157.20,350.00
8495283a56311b4d,185.18,268.06
806ee07a1a7042b8,129.59,97.75
ae6fb7829db7ecc7,157.49,107.83
c8f946610906bffe,215.74,247.42
3cf1d67a20ae1c18,161.01,129.60
82d057278298846f,105.74,96.95
7f3763caa99a3486,240.51,198.38
c67e5fec8e1876f0,141.73,112.99
02f4277726712796,350.00,350.00
537c77f3b75a75ae,123.36,166.43
34644c44229e41a1,236.97,290.45
cb76509b5c2f2a90,290.40,350.00
3fe9e895b2a45049,275.00,216.47
4a46b63c19cfa932,132.83,219.21
58c73a9562adcfe5,221.08,350.00
e35d878ba90d9769,161.81,350.00
787d94246afe18a3,164.34,179.58
78410b48feaba213,112.64,111.03
0344687c9852b1d2,124.38,164.00
570f3407722cc512,187.73,125.42
41eb39f532e148d9,350.00,279.32
0294253e4a5b4725,182.70,350.00
ec067e9c9efd7aa1,131.90,114.31
ec381753e852cb63,213.70,205.63
d101d2ed58a7cf84,238.38,350.00
6b6680338558bd46,169.64,219.85
dbc72a4092a0b296,191.98,124.02
a69a6da9560ed62c,127.84,350.00
70f08a4771138817,350.00,180.00
781f9a642e7a9278,94.78,105.13
c0329bd8d3b302c6,103.60,122.11
648396cc751c730d,137.59,94.65
f7114bf73eec4022,350.00,350.00
00742aea8da72a35,169.36,253.85
c64537874352793a,350.00,182.02
f8df4cb5f22656c0,290.39,217.73
df33799f117000cb,269.46,290.46
70ab91b37be75408,148.94,189.00
